StudentID,Number Class Attended,Previous Semester Score,Currently Working,Sleep Hours,Number of Practice Sets Solved
BITS8165,6,89,No,9,9
BITS8166,6,75,Yes,4,0
BITS8167,6,99,Yes,8,7
BITS8168,8,52,Yes,9,2
BITS8169,6,68,Yes,4,8
BITS8170,5,77,Yes,8,0
BITS8171,2,98,No,4,2
BITS8172,4,92,Yes,4,0
BITS8173,5,52,Yes,9,0
BITS8174,4,96,No,4,5
BITS8175,2,65,Yes,5,3
BITS8176,7,59,No,8,9
BITS8177,2,44,No,6,3
BITS8178,1,59,Yes,7,4
BITS8179,5,53,Yes,,2
BITS8180,1,84,No,8,1
BITS8181,1,53,No,5,9
BITS8182,1,47,No,8,7
BITS8183,6,87,Yes,6,6
BITS8184,9,52,Yes,9,9
BITS8185,1,63,Yes,8,3
BITS8186,5,54,Yes,5,1
BITS8187,9,90,Yes,9,8
BITS8188,9,40,,5,7
BITS8189,1,61,Yes,9,3
BITS8190,8,73,Yes,7,4
BITS8191,1,89,No,6,9
BITS8192,8,90,Yes,7,5
BITS8193,1,79,Yes,4,3
BITS8194,5,42,Yes,5,1
BITS8195,8,94,No,7,4
BITS8196,6,65,No,5,0
BITS8197,9,53,Yes,9,6
BITS8198,1,97,Yes,5,8
BITS8199,9,80,Yes,4,2
BITS8200,1,47,No,5,5
BITS8201,3,88,No,9,8
BITS8202,1,94,Yes,9,3
BITS8203,3,94,Yes,7,5
BITS8204,2,95,Yes,6,2
BITS8205,2,55,Yes,8,8
BITS8206,9,81,No,7,6
BITS8207,8,60,No,4,6
BITS8208,1,49,Yes,8,3
BITS8209,4,96,No,5,5
BITS8210,1,64,No,7,7
BITS8211,1,95,Yes,8,5
BITS8212,4,77,Yes,7,5
BITS8213,2,61,Yes,5,3
BITS8214,3,88,Yes,9,7
BITS8215,9,87,No,7,9
BITS8216,2,86,Yes,4,7
BITS8217,4,93,Yes,8,8
BITS8218,1,85,Yes,8,5
BITS8219,2,43,Yes,8,1
BITS8220,5,43,No,7,3
BITS8221,1,69,Yes,5,3
BITS8222,7,41,Yes,7,7
BITS8223,4,68,No,7,4
BITS8224,6,82,Yes,9,3
BITS8225,8,75,Yes,8,7
BITS8226,6,60,Yes,5,2
BITS8227,2,99,No,6,1
BITS8228,1,60,Yes,5,3
BITS8229,8,87,Yes,7,0
BITS8230,8,60,Yes,4,0
BITS8231,9,43,No,5,4
BITS8232,6,40,Yes,8,0
BITS8233,1,65,Yes,4,3
BITS8234,9,95,Yes,6,7
BITS8235,3,90,No,6,7
BITS8236,6,41,No,4,1
BITS8237,9,48,Yes,6,2
BITS8238,3,94,Yes,4,2
BITS8239,5,96,No,7,0
BITS8240,5,84,Yes,4,2
BITS8241,7,57,No,7,7
BITS8242,4,87,No,8,5
BITS8243,4,87,No,8,4
BITS8244,7,96,,6,9
BITS8245,9,81,No,9,8
BITS8246,4,80,No,9,6
BITS8247,4,50,Yes,4,5
BITS8248,6,64,Yes,7,4
BITS8249,6,65,Yes,8,4
BITS8250,7,97,No,8,9
BITS8251,1,75,No,8,8
BITS8252,3,81,Yes,6,9
BITS8253,9,74,No,8,5
BITS8254,6,77,Yes,9,3
BITS8255,6,42,Yes,5,3
BITS8256,5,98,Yes,6,3
BITS8257,3,80,Yes,4,5
BITS8258,5,74,Yes,5,0
BITS8259,1,89,No,6,8
BITS8260,3,79,No,6,1
BITS8261,4,61,Yes,7,1
BITS8262,5,47,No,5,4
BITS8263,9,54,No,5,3
BITS8264,4,84,Yes,9,2
BITS8265,3,46,No,5,4
BITS8266,1,58,No,8,6
BITS8267,6,79,Yes,9,9
BITS8268,7,81,No,8,1
BITS8269,8,56,No,9,5
BITS8270,1,40,No,4,3
BITS8271,4,84,No,9,1
BITS8272,5,68,No,4,0
BITS8273,2,97,Yes,9,7
BITS8274,1,52,Yes,4,4
BITS8275,8,95,Yes,8,9
BITS8276,6,87,Yes,9,1
BITS8277,5,68,Yes,7,7
BITS8278,9,80,No,9,2
BITS8279,2,81,No,4,6
BITS8280,8,45,Yes,6,1
BITS8281,9,44,Yes,8,6
BITS8282,1,73,Yes,7,3
BITS8283,7,50,No,6,9
BITS8284,8,48,No,6,0
BITS8285,3,77,No,8,
BITS8286,4,79,No,9,3
BITS8287,3,80,No,5,7
BITS8288,7,48,No,7,0
BITS8289,9,47,Yes,9,1
BITS8290,3,83,No,8,4
BITS8291,6,97,Yes,5,9
BITS8292,8,79,Yes,8,9
BITS8293,6,42,No,8,1
BITS8294,2,52,No,6,0
BITS8295,7,58,No,9,5
BITS8296,2,73,No,8,9
BITS8297,2,71,No,9,3
BITS8298,2,88,No,5,4
BITS8299,1,55,No,6,2
BITS8300,1,75,No,5,9
BITS8301,7,57,Yes,5,5
BITS8302,5,53,Yes,6,3
BITS8303,3,69,No,9,5
BITS8304,1,41,Yes,5,4
BITS8305,6,52,No,4,1
BITS8306,1,66,Yes,9,3
BITS8307,9,98,Yes,8,1
BITS8308,2,92,No,6,4
BITS8309,1,91,No,6,2
BITS8310,7,56,No,9,5
BITS8311,6,70,Yes,4,4
BITS8312,6,54,Yes,4,1
BITS8313,5,96,No,4,9
BITS8314,4,59,Yes,4,7
BITS8315,4,44,No,7,5
BITS8316,3,46,Yes,6,8
BITS8317,8,57,No,5,2
BITS8318,7,95,Yes,6,3
BITS8319,9,50,No,6,7
BITS8320,1,71,No,6,6
BITS8321,7,89,No,4,7
BITS8322,4,66,Yes,4,8
BITS8323,7,65,No,7,7
BITS8324,1,76,Yes,9,7
BITS8325,5,84,No,6,5
BITS8326,3,67,No,8,1
BITS8327,5,89,No,9,6
BITS8328,4,41,Yes,7,3
BITS8329,2,,Yes,4,2
BITS8330,4,43,Yes,6,3
BITS8331,3,52,No,4,3
BITS8332,1,63,Yes,9,2
BITS8333,8,87,No,5,8
BITS8334,5,77,No,4,2
BITS8335,4,97,No,4,1
BITS8336,5,79,No,7,0
BITS8337,4,87,No,5,0
BITS8338,3,84,Yes,9,4
BITS8339,5,94,Yes,8,4
BITS8340,4,68,No,8,8
BITS8341,1,97,No,8,3
BITS8342,3,75,Yes,6,4
BITS8343,8,41,No,8,5
BITS8344,7,80,No,6,9
BITS8345,2,57,No,9,6
BITS8346,1,88,No,9,8
BITS8347,3,47,Yes,4,5
BITS8348,5,97,No,8,0
BITS8349,1,54,Yes,7,7
BITS8350,3,80,Yes,9,1
BITS8351,3,56,Yes,5,8
BITS8352,5,62,Yes,5,6
BITS8353,3,41,No,9,6
BITS8354,9,45,No,4,9
BITS8355,1,68,No,5,9
BITS8356,4,66,Yes,5,4
BITS8357,4,76,Yes,4,7
BITS8358,1,88,Yes,4,9
BITS8359,2,73,No,4,0
BITS8360,1,57,No,7,2
BITS8361,6,81,No,4,8
BITS8362,3,49,Yes,4,0
BITS8363,,77,Yes,4,7
BITS8364,5,98,No,9,5
BITS8365,9,83,Yes,8,9
BITS8366,7,56,Yes,9,4
BITS8367,4,98,No,8,5
BITS8368,5,52,Yes,7,4
BITS8369,5,91,Yes,7,8
BITS8370,5,99,No,5,1
BITS8371,9,87,Yes,9,9
BITS8372,3,81,Yes,8,5
BITS8373,6,66,Yes,7,3
BITS8374,8,92,Yes,7,2
BITS8375,9,41,No,9,4
BITS8376,7,73,No,5,1
BITS8377,3,70,Yes,4,2
BITS8378,1,62,No,6,6
BITS8379,4,46,No,5,0
BITS8380,6,77,No,6,1
BITS8381,3,72,Yes,5,2
BITS8382,1,51,Yes,5,9
BITS8383,6,84,No,4,6
BITS8384,1,51,No,7,3
BITS8385,9,58,No,8,7
BITS8386,1,48,No,5,7
BITS8387,6,49,Yes,4,0
BITS8388,1,56,No,6,4
BITS8389,7,89,Yes,9,0
BITS8390,3,79,Yes,9,6
BITS8391,6,78,Yes,7,3
BITS8392,7,80,Yes,9,7
BITS8393,1,49,Yes,5,7
BITS8394,1,51,Yes,6,8
BITS8395,5,54,Yes,5,5
BITS8396,6,70,No,9,6
BITS8397,9,54,Yes,8,6
BITS8398,1,67,No,9,4
BITS8399,4,43,No,8,6
BITS8400,8,75,No,9,8
BITS8401,9,94,No,7,3
BITS8402,3,40,No,6,1
BITS8403,2,97,Yes,8,7
BITS8404,4,83,Yes,4,6
BITS8405,2,96,No,7,5
BITS8406,1,73,No,5,6
BITS8407,3,86,No,9,2
BITS8408,7,56,Yes,6,5
BITS8409,1,78,No,6,9
BITS8410,2,77,Yes,9,6
BITS8411,1,83,Yes,4,6
BITS8412,8,90,No,8,4
BITS8413,5,72,Yes,9,2
BITS8414,8,99,Yes,6,1
BITS8415,3,60,Yes,4,6
BITS8416,7,65,No,4,3
BITS8417,8,85,No,5,1
BITS8418,6,75,No,4,7
BITS8419,7,44,No,7,1
BITS8420,2,72,No,6,5
BITS8421,8,40,No,7,3
BITS8422,5,92,No,4,8
BITS8423,7,45,No,4,4
BITS8424,1,76,Yes,7,3
BITS8425,5,41,No,5,7
BITS8426,1,96,Yes,4,2
BITS8427,8,92,Yes,7,8
BITS8428,4,98,No,7,7
BITS8429,4,98,Yes,6,7
BITS8430,2,44,Yes,5,9
BITS8431,5,65,No,8,4
BITS8432,1,80,Yes,7,0
BITS8433,9,90,No,6,9
BITS8434,5,92,Yes,8,8
BITS8435,6,86,Yes,6,1
BITS8436,2,52,No,6,0
BITS8437,1,51,Yes,9,5
BITS8438,4,44,Yes,5,0
BITS8439,7,41,No,4,9
BITS8440,6,98,No,5,9
BITS8441,1,43,Yes,8,9
BITS8442,1,98,Yes,9,6
BITS8443,8,66,No,5,6
BITS8444,4,89,Yes,4,0
BITS8445,5,92,No,5,9
BITS8446,7,49,No,5,4
BITS8447,8,52,No,5,2
BITS8448,7,83,Yes,7,1
BITS8449,2,41,Yes,7,4
BITS8450,4,65,Yes,5,4
BITS8451,1,54,No,4,1
BITS8452,9,85,Yes,4,5
BITS8453,3,96,No,4,6
BITS8454,3,49,Yes,4,0
BITS8455,9,61,No,9,2
BITS8456,3,79,No,9,3
BITS8457,8,64,Yes,6,1
BITS8458,2,54,No,5,9
BITS8459,3,52,Yes,5,4
BITS8460,2,47,Yes,6,3
BITS8461,1,60,Yes,4,1
BITS8462,2,60,Yes,8,0
BITS8463,8,61,Yes,8,7
BITS8464,9,85,No,6,1
BITS8465,2,72,Yes,8,3
BITS8466,7,84,No,7,9
BITS8467,5,66,Yes,5,4
BITS8468,3,79,No,8,1
BITS8469,9,89,No,9,9
BITS8470,6,61,Yes,9,8
BITS8471,1,69,No,7,1
BITS8472,5,48,Yes,5,5
BITS8473,7,84,Yes,7,6
BITS8474,4,74,Yes,5,5
BITS8475,8,57,No,5,3
BITS8476,5,81,No,8,0
BITS8477,9,44,No,9,1
BITS8478,9,66,No,6,9
BITS8479,9,96,Yes,8,9
BITS8480,1,45,Yes,4,5
BITS8481,2,71,No,7,7
BITS8482,3,47,No,4,2
BITS8483,4,95,Yes,5,6
BITS8484,9,78,No,8,8
BITS8485,6,60,Yes,4,3
BITS8486,1,57,No,4,6
BITS8487,9,53,No,9,6
BITS8488,6,54,No,4,9
BITS8489,4,81,Yes,9,8
BITS8490,4,65,Yes,9,2
BITS8491,3,92,No,5,0
BITS8492,7,83,No,9,7
BITS8493,3,71,No,5,3
BITS8494,2,78,No,9,1
BITS8495,8,67,No,9,4
BITS8496,4,99,No,5,3
BITS8497,8,78,No,4,0
BITS8498,1,82,No,7,6
BITS8499,5,71,Yes,8,3
BITS8500,9,52,Yes,8,7
BITS8501,1,54,Yes,5,8
BITS8502,4,57,Yes,4,7
BITS8503,6,78,No,7,0
BITS8504,8,45,Yes,6,7
BITS8505,3,94,Yes,5,4
BITS8506,5,50,No,6,0
BITS8507,7,71,Yes,8,8
BITS8508,1,79,Yes,8,8
BITS8509,7,59,Yes,7,6
BITS8510,8,72,Yes,7,6
BITS8511,8,79,Yes,6,0
BITS8512,9,47,No,8,8
BITS8513,6,90,No,7,0
BITS8514,6,74,No,7,6
BITS8515,2,44,Yes,8,8
BITS8516,3,74,Yes,8,8
BITS8517,4,86,Yes,4,4
BITS8518,4,53,No,9,5
BITS8519,8,60,Yes,7,1
BITS8520,1,86,Yes,6,1
BITS8521,4,63,Yes,5,9
BITS8522,4,56,Yes,5,8
BITS8523,1,57,No,8,0
BITS8524,3,73,No,9,9
BITS8525,5,51,Yes,6,4
BITS8526,6,55,No,4,6
BITS8527,9,43,No,7,9
BITS8528,9,64,No,4,5
BITS8529,9,73,Yes,6,5
BITS8530,1,67,No,4,5
BITS8531,9,85,No,8,7
BITS8532,8,50,Yes,5,6
BITS8533,2,52,No,8,4
BITS8534,1,70,No,7,9
BITS8535,1,99,No,8,1
BITS8536,6,64,Yes,6,9
BITS8537,9,78,Yes,6,5
BITS8538,7,49,No,7,9
BITS8539,5,63,Yes,7,4
BITS8540,2,40,Yes,5,3
BITS8541,1,92,Yes,4,9
BITS8542,2,64,No,5,4
BITS8543,1,67,No,8,8
BITS8544,3,75,Yes,4,1
BITS8545,6,57,No,7,5
BITS8546,8,45,Yes,6,8
BITS8547,3,41,Yes,8,9
BITS8548,9,42,No,5,4
BITS8549,5,85,Yes,9,5
BITS8550,7,47,Yes,9,9
BITS8551,8,70,Yes,7,3
BITS8552,3,87,Yes,4,4
BITS8553,2,58,No,9,7
BITS8554,2,89,Yes,4,0
BITS8555,5,45,No,6,0
BITS8556,1,53,Yes,7,9
BITS8557,2,42,No,7,3
BITS8558,9,87,Yes,8,9
BITS8559,7,40,Yes,8,2
BITS8560,6,83,No,4,4
BITS8561,9,69,No,9,9
BITS8562,7,85,Yes,9,7
BITS8563,5,58,Yes,5,0
BITS8564,9,93,Yes,4,4
BITS8565,6,58,Yes,9,4
BITS8566,6,48,Yes,8,1
BITS8567,4,46,No,8,4
BITS8568,1,85,No,8,7
BITS8569,5,76,Yes,4,9
BITS8570,9,89,No,7,6
BITS8571,8,80,No,5,1
BITS8572,8,92,Yes,5,5
BITS8573,5,46,No,8,9
BITS8574,9,48,Yes,6,0
BITS8575,3,43,No,4,9
BITS8576,,64,No,9,9
BITS8577,1,88,No,9,2
BITS8578,9,51,No,7,5
BITS8579,6,45,No,8,8
BITS8580,2,57,Yes,6,0
BITS8581,8,79,No,8,5
BITS8582,9,60,Yes,6,1
BITS8583,9,54,No,5,8
BITS8584,2,42,No,6,1
BITS8585,2,41,No,5,2
BITS8586,7,95,Yes,5,1
BITS8587,4,94,No,4,3
BITS8588,1,80,No,6,3
BITS8589,8,79,Yes,7,9
BITS8590,2,98,Yes,7,0
BITS8591,3,43,Yes,6,7
BITS8592,5,71,No,4,4
BITS8593,3,41,No,7,7
BITS8594,7,85,No,8,5
BITS8595,7,68,No,7,1
BITS8596,2,41,Yes,4,6
BITS8597,7,73,Yes,5,9
BITS8598,6,66,No,5,8
BITS8599,9,99,Yes,5,6
BITS8600,9,93,Yes,4,4
BITS8601,2,78,Yes,5,3
BITS8602,7,83,No,5,7
BITS8603,5,77,Yes,4,5
BITS8604,6,57,No,8,4
BITS8605,1,75,No,7,6
BITS8606,7,58,No,4,2
BITS8607,6,66,Yes,4,8
BITS8608,4,84,Yes,6,3
BITS8609,1,59,Yes,5,3
BITS8610,9,60,Yes,9,7
BITS8611,4,62,No,8,5
BITS8612,2,69,No,9,0
BITS8613,8,64,No,6,1
BITS8614,2,70,Yes,8,8
BITS8615,5,66,Yes,5,5
BITS8616,6,73,Yes,9,6
BITS8617,8,47,No,5,8
BITS8618,1,58,No,5,2
BITS8619,1,80,Yes,7,4
BITS8620,4,65,No,8,4
BITS8621,5,67,No,8,9
BITS8622,9,43,Yes,6,6
BITS8623,7,70,Yes,4,1
BITS8624,7,55,No,5,3
BITS8625,8,90,Yes,5,3
BITS8626,5,49,No,9,7
BITS8627,5,77,Yes,6,9
BITS8628,1,87,No,8,2
BITS8629,9,49,Yes,7,1
BITS8630,6,84,Yes,8,8
BITS8631,9,48,Yes,7,3
BITS8632,3,78,No,7,8
BITS8633,5,75,No,8,5
BITS8634,2,90,Yes,9,0
BITS8635,5,97,No,5,2
BITS8636,8,75,No,7,6
BITS8637,2,58,Yes,9,8
BITS8638,8,99,Yes,6,7
BITS8639,4,58,Yes,6,4
BITS8640,1,51,No,7,7
BITS8641,5,52,Yes,5,1
BITS8642,1,64,No,7,2
BITS8643,7,75,No,6,7
BITS8644,8,64,No,6,8
BITS8645,3,67,Yes,8,9
BITS8646,3,81,Yes,5,7
BITS8647,7,92,No,8,3
BITS8648,4,78,No,9,5
BITS8649,3,69,Yes,9,4
BITS8650,8,44,Yes,9,3
BITS8651,3,56,Yes,4,8
BITS8652,7,57,Yes,9,9
BITS8653,2,82,Yes,7,2
BITS8654,1,86,Yes,8,0
BITS8655,6,60,Yes,9,6
BITS8656,8,61,Yes,5,9
BITS8657,1,78,Yes,9,7
BITS8658,9,89,No,7,2
BITS8659,3,97,Yes,7,2
BITS8660,3,96,Yes,7,5
BITS8661,4,45,No,7,1
BITS8662,1,89,Yes,7,5
BITS8663,9,55,Yes,5,4
BITS8664,3,41,No,4,6
BITS8665,4,90,Yes,6,8
BITS8666,1,40,No,4,8
BITS8667,4,96,No,6,0
BITS8668,1,69,Yes,8,6
BITS8669,5,97,No,7,2
BITS8670,5,82,No,8,3
BITS8671,7,91,No,8,1
BITS8672,8,76,No,6,0
BITS8673,4,87,Yes,5,9
BITS8674,7,62,No,7,2
BITS8675,4,40,No,9,9
BITS8676,3,58,Yes,8,8
BITS8677,6,85,No,4,0
BITS8678,4,42,Yes,7,2
BITS8679,3,41,No,5,4
BITS8680,9,95,Yes,7,2
BITS8681,5,76,No,9,3
BITS8682,7,56,Yes,9,3
BITS8683,6,67,No,8,0
BITS8684,5,57,Yes,4,5
BITS8685,7,72,Yes,8,6
BITS8686,6,54,Yes,5,6
BITS8687,2,61,Yes,6,5
BITS8688,3,80,Yes,9,6
BITS8689,2,66,No,4,2
BITS8690,3,94,No,9,4
BITS8691,1,76,Yes,5,6
BITS8692,8,71,Yes,5,9
BITS8693,6,99,No,9,4
BITS8694,2,84,No,8,9
BITS8695,8,58,Yes,9,1
BITS8696,6,67,No,8,5
BITS8697,7,67,Yes,9,6
BITS8698,1,95,Yes,8,1
BITS8699,7,49,Yes,6,9
BITS8700,3,59,No,7,7
BITS8701,8,64,Yes,7,4
BITS8702,6,60,No,8,7
BITS8703,4,53,No,8,2
BITS8704,8,61,No,6,1
BITS8705,9,92,No,7,6
BITS8706,2,65,Yes,6,4
BITS8707,6,83,Yes,5,4
BITS8708,5,50,No,9,7
BITS8709,5,94,Yes,7,8
BITS8710,3,46,No,8,7
BITS8711,8,56,Yes,4,9
BITS8712,8,57,Yes,5,1
BITS8713,5,46,Yes,9,9
BITS8714,8,95,Yes,4,6
BITS8715,8,59,Yes,6,4
BITS8716,3,77,Yes,9,6
BITS8717,2,50,No,6,2
BITS8718,9,83,Yes,6,3
BITS8719,2,97,Yes,8,6
BITS8720,9,55,Yes,6,1
BITS8721,4,90,No,4,1
BITS8722,2,94,Yes,5,0
BITS8723,1,66,Yes,8,0
BITS8724,4,90,Yes,5,0
BITS8725,9,50,No,6,5
BITS8726,9,55,Yes,7,4
BITS8727,4,62,No,9,9
BITS8728,9,99,No,8,7
BITS8729,6,98,Yes,6,4
BITS8730,1,51,Yes,8,0
BITS8731,6,98,No,7,7
BITS8732,9,79,No,4,5
BITS8733,2,42,Yes,4,7
BITS8734,6,41,Yes,9,1
BITS8735,2,99,No,4,9
BITS8736,4,77,No,7,7
BITS8737,8,87,No,5,5
BITS8738,7,91,No,7,0
BITS8739,9,63,Yes,7,0
BITS8740,7,68,No,6,9
BITS8741,1,86,Yes,4,4
BITS8742,2,85,No,8,6
BITS8743,6,73,No,9,3
BITS8744,7,59,Yes,5,9
BITS8745,3,57,Yes,8,4
BITS8746,9,53,Yes,6,9
BITS8747,7,57,Yes,6,2
BITS8748,6,41,No,5,1
BITS8749,6,40,Yes,8,1
BITS8750,1,59,Yes,5,4
BITS8751,5,73,Yes,5,3
BITS8752,3,80,No,4,1
BITS8753,7,80,No,8,4
BITS8754,3,87,Yes,4,9
BITS8755,5,50,No,4,8
BITS8756,7,66,No,9,7
BITS8757,3,62,Yes,4,8
BITS8758,2,77,No,7,8
BITS8759,6,83,Yes,6,7
BITS8760,8,42,Yes,6,8
BITS8761,4,51,Yes,7,3
BITS8762,9,69,No,5,7
BITS8763,8,70,Yes,8,1
BITS8764,7,62,No,8,8
BITS8765,7,40,No,8,8
BITS8766,3,80,No,4,2
BITS8767,6,59,No,8,5
BITS8768,5,93,Yes,8,6
BITS8769,1,45,Yes,8,2
BITS8770,3,50,No,6,4
BITS8771,1,74,Yes,7,0
BITS8772,4,43,No,9,2
BITS8773,3,68,No,5,7
BITS8774,4,98,Yes,7,2
BITS8775,9,49,No,8,7
BITS8776,3,90,Yes,5,8
BITS8777,6,68,No,5,5
BITS8778,6,77,No,7,6
BITS8779,7,40,No,7,5
BITS8780,9,79,No,7,7
BITS8781,7,47,Yes,9,6
BITS8782,1,96,No,7,9
BITS8783,8,77,No,9,0
BITS8784,5,56,Yes,4,2
BITS8785,9,58,No,6,2
BITS8786,5,72,No,9,2
BITS8787,5,54,No,6,3
BITS8788,2,84,No,8,0
BITS8789,3,70,No,4,1
BITS8790,9,60,No,5,4
BITS8791,7,42,Yes,7,5
BITS8792,1,41,No,8,8
BITS8793,3,74,Yes,5,1
BITS8794,2,80,No,6,8
BITS8795,1,98,Yes,5,6
BITS8796,9,55,Yes,7,8
BITS8797,8,95,Yes,7,3
BITS8798,5,84,Yes,9,6
BITS8799,2,90,No,9,0
BITS8800,1,98,No,6,7
BITS8801,7,89,No,7,6
BITS8802,2,60,Yes,4,6
BITS8803,1,51,Yes,8,1
BITS8804,2,67,Yes,6,9
BITS8805,7,51,Yes,6,8
BITS8806,7,72,Yes,5,7
BITS8807,6,59,Yes,6,0
BITS8808,5,79,Yes,8,0
BITS8809,3,88,No,4,4
BITS8810,3,60,Yes,5,1
BITS8811,9,99,No,8,0
BITS8812,4,91,No,9,9
BITS8813,9,93,Yes,6,7
BITS8814,4,78,Yes,7,3
BITS8815,2,80,Yes,9,1
BITS8816,4,88,Yes,7,4
BITS8817,6,98,No,8,5
BITS8818,6,81,Yes,4,7
BITS8819,5,75,No,7,6
BITS8820,1,61,Yes,8,6
BITS8821,3,65,No,5,0
BITS8822,5,46,No,6,2
BITS8823,6,46,No,4,2
BITS8824,1,47,No,4,6
BITS8825,9,65,No,5,1
BITS8826,3,63,Yes,4,9
BITS8827,3,63,Yes,8,6
BITS8828,2,79,Yes,4,8
BITS8829,8,87,No,4,0
BITS8830,3,51,Yes,4,1
BITS8831,6,86,No,8,5
BITS8832,2,47,No,9,1
BITS8833,7,93,Yes,6,1
BITS8834,4,48,No,7,4
BITS8835,9,42,Yes,9,6
BITS8836,9,93,No,4,3
BITS8837,7,60,Yes,5,5
BITS8838,8,70,No,5,2
BITS8839,3,87,Yes,8,3
BITS8840,5,86,Yes,6,3
BITS8841,2,63,No,4,3
BITS8842,7,43,No,8,0
BITS8843,8,59,No,7,3
BITS8844,9,55,Yes,6,3
BITS8845,7,49,Yes,6,5
BITS8846,8,82,No,8,8
BITS8847,9,65,Yes,9,9
BITS8848,6,68,Yes,,5
BITS8849,2,44,No,9,5
BITS8850,2,50,Yes,6,6
BITS8851,4,68,Yes,5,6
BITS8852,9,84,Yes,6,0
BITS8853,7,54,No,6,7
BITS8854,2,45,Yes,6,0
BITS8855,8,87,No,7,8
BITS8856,7,54,Yes,5,3
BITS8857,9,82,Yes,7,8
BITS8858,8,59,Yes,5,7
BITS8859,3,73,Yes,7,8
BITS8860,1,99,Yes,7,5
BITS8861,2,99,No,7,8
BITS8862,2,41,Yes,8,3
BITS8863,4,83,Yes,7,2
BITS8864,6,55,Yes,9,2
BITS8865,4,58,Yes,9,7
BITS8866,9,73,No,6,1
BITS8867,4,88,Yes,4,5
BITS8868,6,53,Yes,7,8
BITS8869,6,63,Yes,4,8
BITS8870,1,67,Yes,4,7
BITS8871,8,87,No,6,7
BITS8872,3,71,No,4,0
BITS8873,6,76,Yes,4,6
BITS8874,3,49,Yes,9,0
BITS8875,2,88,Yes,4,8
BITS8876,5,84,Yes,5,2
BITS8877,1,87,Yes,7,0
BITS8878,9,48,No,7,7
BITS8879,7,63,No,4,6
BITS8880,3,75,Yes,6,1
BITS8881,4,95,Yes,5,6
BITS8882,6,68,Yes,6,4
BITS8883,3,99,No,6,6
BITS8884,7,68,Yes,4,9
BITS8885,6,97,Yes,8,6
BITS8886,9,87,No,4,1
BITS8887,5,62,No,9,1
BITS8888,4,66,Yes,8,6
BITS8889,3,70,Yes,5,2
BITS8890,1,82,Yes,8,3
BITS8891,3,46,Yes,4,6
BITS8892,3,88,No,4,1
BITS8893,7,93,No,6,1
BITS8894,7,84,Yes,4,8
BITS8895,1,43,No,9,0
BITS8896,3,53,Yes,4,2
BITS8897,8,81,No,7,9
BITS8898,9,81,Yes,7,3
BITS8899,7,49,Yes,6,4
BITS8900,7,98,No,8,2
BITS8901,8,83,No,8,8
BITS8902,6,73,No,7,4
BITS8903,3,65,No,9,6
BITS8904,1,62,No,5,6
BITS8905,7,48,Yes,9,8
BITS8906,1,76,Yes,7,1
BITS8907,1,47,No,9,2
BITS8908,9,92,Yes,5,3
BITS8909,7,53,Yes,8,7
BITS8910,4,46,Yes,7,0
BITS8911,6,46,Yes,4,8
BITS8912,1,48,No,5,4
BITS8913,7,42,Yes,5,3
BITS8914,6,53,Yes,5,7
BITS8915,4,56,Yes,8,8
BITS8916,7,89,Yes,9,2
BITS8917,3,83,No,6,3
BITS8918,1,61,Yes,4,0
BITS8919,4,85,Yes,7,2
BITS8920,3,65,Yes,9,9
BITS8921,1,97,No,5,4
BITS8922,2,67,No,8,7
BITS8923,5,84,Yes,5,0
BITS8924,8,53,Yes,9,0
BITS8925,1,48,No,7,2
BITS8926,4,90,Yes,4,8
BITS8927,4,65,No,5,8
BITS8928,5,41,Yes,8,0
BITS8929,7,50,Yes,8,3
BITS8930,8,56,No,6,7
BITS8931,6,73,Yes,8,1
BITS8932,1,58,Yes,6,3
BITS8933,7,78,Yes,4,6
BITS8934,3,57,No,7,6
BITS8935,6,52,No,6,4
BITS8936,8,44,Yes,5,6
BITS8937,7,89,Yes,9,5
BITS8938,6,62,Yes,5,1
BITS8939,9,97,Yes,7,8
BITS8940,9,95,No,8,4
BITS8941,1,63,No,9,1
BITS8942,1,68,No,5,5
BITS8943,1,87,Yes,9,9
BITS8944,8,86,Yes,6,4
BITS8945,7,47,No,7,1
BITS8946,3,65,Yes,5,9
BITS8947,2,54,Yes,8,9
BITS8948,4,96,No,9,6
BITS8949,3,40,Yes,8,9
BITS8950,7,67,No,9,1
BITS8951,8,88,Yes,5,6
BITS8952,6,86,Yes,7,5
BITS8953,3,85,Yes,4,3
BITS8954,6,53,Yes,5,3
BITS8955,2,81,Yes,8,5
BITS8956,7,73,No,4,8
BITS8957,7,98,No,7,9
BITS8958,4,70,Yes,8,5
BITS8959,8,45,Yes,7,5
BITS8960,4,88,No,9,0
BITS8961,7,44,No,5,4
BITS8962,4,70,Yes,7,0
BITS8963,5,76,No,8,8
BITS8964,7,54,No,5,9
BITS8965,3,54,No,8,3
BITS8966,5,91,Yes,8,1
BITS8967,3,82,No,4,8
BITS8968,5,44,No,6,5
BITS8969,3,67,No,7,9
BITS8970,7,72,No,7,2
BITS8971,1,50,Yes,4,1
BITS8972,9,82,No,9,5
BITS8973,9,45,No,7,9
BITS8974,5,62,No,4,5
BITS8975,9,79,Yes,7,8
BITS8976,6,41,Yes,7,4
BITS8977,5,54,Yes,8,8
BITS8978,3,62,No,4,4
BITS8979,8,61,No,9,1
BITS8980,4,48,No,7,0
BITS8981,3,86,Yes,9,8
BITS8982,6,79,No,6,9
